180,2.9
180,5
180,0.8
180,1.8
180,3.6
180,3.9
180,4
180,4.4
180,2.6
180,2.2
180,2
180,1.4
180,2.5
180,1.4
180,1.8
180,0.4
180,0.9
180,2.7
180,3.6
180,1.7
180,2.8
180,0.1
180,1.8
180,3.3
180,1.7
180,0.7
180,2.9
180,1.8
180,3.8
180,6.6
180,9.7
180,3.7
180,1.8
180,1.9
180,1.1
180,4.5
180,3.9
180,7.8
180,1.9
180,1.3
180,3.8
180,9.5
180,9.9
180,8.9
180,2.9
180,3.4
180,2.7
180,2.5
180,1.7
180,2.9
180,2.4
180,1.2
180,1.5
180,10.5
180,6.4
180,6.5
180,6.2
180,5.7
180,3.8
180,0.7
180,1
180,1
180,0.7
180,1.2
180,1
180,0.4
180,1.2
180,1.3
180,7
180,0.9
180,0.9
180,6.9
180,2.7
190,1.5
190,2.3
190,1.7
190,6.7
190,1.3
190,1.6
190,1.7
190,2.7
190,2.6
190,1.5
190,1.5
190,1.7
190,0.1
190,3.2
190,2.1
190,0.3
190,1.9
190,2.9
190,0.5
190,2.1
190,3.4
190,3
190,6.3
190,1.4
190,2.4
190,0.3
190,1.3
190,2.1
190,2.3
190,1.7
190,6.6
190,4.1
190,3.2
190,4.2
190,3
190,4.4
190,3
190,6.8
190,6.6
190,5
190,1.2
190,1.5
190,0.8
190,1.2
190,3.8
190,4
190,2.1
190,6.9
190,4.8
190,6.5
190,4.2
190,3.1
190,2.3
190,8.3
190,2.2
190,1.5
190,2.8
190,1.5
190,1.2
190,2.6
190,1.3
190,1.7
190,2.8
190,1.7
190,2.7
190,2.4
190,9.8
190,7.9
190,8.1
190,4.9
190,4.1
200,1.5
200,3.4
200,2
200,3.4
200,3.4
200,2.3
200,1.1
200,0.6
200,1.4
200,3.7
200,1.4
200,1.4
200,2.3
200,1.6
200,1.1
200,2
200,3.1
200,2
200,1.1
200,1.4
200,0.9
200,0.6
200,1.7
200,4.7
200,1.7
200,5.4
200,5.1
200,4.5
200,1.7
200,6.3
200,6.2
200,7.1
200,4.2
200,2.4
200,11
200,9.3
200,10.1
200,9.8
200,8.5
200,4.5
200,3.7
200,3.3
200,2
200,1.3
200,4
200,2.7
200,5.3
200,5.8
200,8.4
200,2.9
200,5.2
200,4.8
200,5.2
200,5.6
200,5
200,6
200,1.4
200,1.1
200,1.4
200,1.8
200,2.3
200,0.9
200,2.7
200,5.1
200,12.2
200,9.4
210,1.4
210,1.2
210,1.8
210,1.6
210,1.6
210,3.4
210,0.4
210,1.7
210,1.9
210,3.4
210,3.3
210,3.6
210,0.6
210,1.7
210,5.7
210,4.8
210,2.5
210,2
210,5.1
210,2.5
210,2.1
210,4.8
210,3.2
210,4.5
210,4.1
210,6.1
210,8.3
210,0.8
210,2.7
210,1.7
210,2.2
210,5.5
210,5
210,4.2
210,3
210,3.5
210,3
210,3.3
210,4.9
210,3.9
210,1
210,1.8
210,0.6
210,2.2
210,1
210,0.9
210,3.6
210,1.5
210,2.3
210,1.3
210,3.1
210,3.2
210,0.6
210,1
210,4.1
210,7.3
210,8.3
210,5.3
220,3.2
220,0.9
220,3.5
220,1.8
220,2.6
220,2.3
220,4
220,1.8
220,3.9
220,4
220,1.6
220,2.8
220,3.3
220,3.7
220,1.6
220,2.4
220,4.2
220,5.3
220,1.7
220,2.6
220,2.4
220,3.5
220,2
220,1.9
220,1.2
220,1.2
220,1.5
220,2.5
220,7.1
220,5.9
220,6.8
220,4.5
220,4
220,4.7
220,6.8
220,3.5
220,2.6
220,3.9
220,5.4
220,7.4
220,3.6
220,5.4
220,4.8
220,6.3
220,5.3
220,1.4
220,2.3
220,1.4
220,1.9
